id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code,city_name
9389,631,9/3/2013 7:13,Civic Center BART (7th at Market),72,9/3/2013 7:24,San Francisco Caltrain (Townsend at 4th),70,541,Subscriber,94102,10
9390,487,9/3/2013 7:18,Embarcadero at Bryant,54,9/3/2013 7:26,Davis at Jackson,42,277,Subscriber,94070,10
9392,169,9/3/2013 7:29,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 7:32,Howard at 2nd,63,467,Subscriber,94960,10
9393,287,9/3/2013 7:26,Civic Center BART (7th at Market),72,9/3/2013 7:31,Market at 4th,76,618,Subscriber,94103,10
9394,522,9/3/2013 7:31,South Van Ness at Market,66,9/3/2013 7:39,Market at 4th,76,635,Subscriber,94114,10
9396,515,9/3/2013 7:32,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 7:40,Market at 4th,76,436,Subscriber,94703,10
9397,304,9/3/2013 7:32,Grant Avenue at Columbus Avenue,73,9/3/2013 7:37,Davis at Jackson,42,357,Subscriber,94133,10
9398,199,9/3/2013 7:34,2nd at Folsom,62,9/3/2013 7:37,2nd at South Park,64,283,Subscriber,94105,10
9399,206,9/3/2013 7:38,2nd at South Park,64,9/3/2013 7:41,San Francisco Caltrain 2 (330 Townsend),69,401,Subscriber,94105,10
9400,677,9/3/2013 7:38,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 7:50,Embarcadero at Sansome,60,556,Subscriber,94605,10
9401,764,9/3/2013 7:39,South Van Ness at Market,66,9/3/2013 7:52,Steuart at Market,74,428,Subscriber,94117,10
9402,97,9/3/2013 7:40,Harry Bridges Plaza (Ferry Building),50,9/3/2013 7:41,Harry Bridges Plaza (Ferry Building),50,528,Subscriber,94510,10
9403,553,9/3/2013 7:40,Embarcadero at Bryant,54,9/3/2013 7:49,San Francisco Caltrain 2 (330 Townsend),69,395,Subscriber,94105,10
9404,585,9/3/2013 7:43,Townsend at 7th,65,9/3/2013 7:52,South Van Ness at Market,66,274,Subscriber,94612,10
9405,378,9/3/2013 7:44,Davis at Jackson,42,9/3/2013 7:50,Spear at Folsom,49,357,Subscriber,94133,10
9406,728,9/3/2013 7:48,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 8:01,Market at Sansome,77,575,Subscriber,94010,10
9408,399,9/3/2013 7:55,Golden Gate at Polk,59,9/3/2013 8:01,South Van Ness at Market,66,498,Subscriber,94945,10
9409,857,9/3/2013 7:55,Market at 10th,67,9/3/2013 8:09,Temporary Transbay Terminal (Howard at Beale),55,434,Subscriber,94127,10
9410,245,9/3/2013 7:57,Market at Sansome,77,9/3/2013 8:01,2nd at Folsom,62,386,Subscriber,94518,10
9411,200,9/3/2013 7:57,Civic Center BART (7th at Market),72,9/3/2013 8:00,Market at 10th,67,484,Subscriber,94703,10
9412,212,9/3/2013 7:59,Townsend at 7th,65,9/3/2013 8:03,San Francisco Caltrain (Townsend at 4th),70,539,Subscriber,94103,10
9413,976,9/3/2013 8:01,South Van Ness at Market,66,9/3/2013 8:17,Commercial at Montgomery,45,412,Subscriber,94102,10
9414,745,9/3/2013 8:04,South Van Ness at Market,66,9/3/2013 8:16,Market at Sansome,77,498,Customer,94111,10
9415,752,9/3/2013 8:04,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 8:16,Harry Bridges Plaza (Ferry Building),50,541,Subscriber,94002,10
9416,827,9/3/2013 8:05,Civic Center BART (7th at Market),72,9/3/2013 8:19,Townsend at 7th,65,601,Subscriber,94501,10
9417,512,9/3/2013 8:06,San Francisco City Hall,58,9/3/2013 8:15,Post at Kearney,47,415,Customer,94104,10
9418,361,9/3/2013 8:06,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 8:12,2nd at Townsend,61,379,Subscriber,94606,10
9419,370,9/3/2013 8:09,Spear at Folsom,49,9/3/2013 8:15,2nd at Folsom,62,324,Customer,94105,10
9420,764,9/3/2013 8:09,Beale at Market,56,9/3/2013 8:22,Embarcadero at Sansome,60,599,Subscriber,94110,10
9421,350,9/3/2013 8:10,Market at 10th,67,9/3/2013 8:16,Powell Street BART,39,484,Subscriber,94703,10
9422,804,9/3/2013 8:10,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 8:23,Embarcadero at Sansome,60,330,Subscriber,94605,10
9423,414,9/3/2013 8:12,Post at Kearney,47,9/3/2013 8:19,2nd at South Park,64,372,Subscriber,94611,10
9424,525,9/3/2013 8:12,Market at Sansome,77,9/3/2013 8:21,Embarcadero at Sansome,60,575,Subscriber,94110,10
9425,1444,9/3/2013 8:14,Davis at Jackson,42,9/3/2013 8:38,Post at Kearney,47,566,Customer,94025,10
9426,305,9/3/2013 8:15,Harry Bridges Plaza (Ferry Building),50,9/3/2013 8:20,Harry Bridges Plaza (Ferry Building),50,528,Subscriber,94510,10
9428,1169,9/3/2013 8:21,Steuart at Market,74,9/3/2013 8:41,San Francisco Caltrain (Townsend at 4th),70,428,Subscriber,94703,10
9430,719,9/3/2013 8:22,Harry Bridges Plaza (Ferry Building),50,9/3/2013 8:34,Mechanics Plaza (Market at Battery),75,528,Subscriber,94920,10
9431,498,9/3/2013 8:26,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 8:34,Embarcadero at Bryant,54,406,Subscriber,94040,10
9432,583,9/3/2013 8:27,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 8:37,Howard at 2nd,63,539,Subscriber,94025,10
9433,608,9/3/2013 8:30,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 8:40,Temporary Transbay Terminal (Howard at Beale),55,435,Customer,94002,10
9434,357,9/3/2013 8:30,Powell Street BART,39,9/3/2013 8:36,San Francisco City Hall,58,484,Subscriber,94703,10
9436,92,9/3/2013 8:30,Japantown,9,9/3/2013 8:32,Japantown,9,101,Subscriber,95112,11
9437,283,9/3/2013 8:31,Harry Bridges Plaza (Ferry Building),50,9/3/2013 8:36,Harry Bridges Plaza (Ferry Building),50,541,Subscriber,94510,10
9439,472,9/3/2013 8:33,Japantown,9,9/3/2013 8:41,MLK Library,11,653,Subscriber,95112,11
9440,634,9/3/2013 8:35,Rengstorff Avenue / California Street,33,9/3/2013 8:46,Mountain View Caltrain Station,28,49,Subscriber,94040,1
9442,801,9/3/2013 8:37,Embarcadero at Sansome,60,9/3/2013 8:50,Harry Bridges Plaza (Ferry Building),50,322,Customer,94111,10
9443,1106,9/3/2013 8:37,Embarcadero at Sansome,60,9/3/2013 8:55,Market at Sansome,77,602,Customer,94111,10
9444,60,9/3/2013 8:37,Redwood City Public Library,24,9/3/2013 8:38,Redwood City Public Library,24,239,Subscriber,94105,3
9445,197,9/3/2013 8:38,San Francisco City Hall,58,9/3/2013 8:41,South Van Ness at Market,66,484,Subscriber,94703,10
9446,20794,9/3/2013 8:40,Embarcadero at Sansome,60,9/3/2013 14:27,Embarcadero at Sansome,60,556,Customer,1576245,10
9447,362,9/3/2013 8:43,2nd at Townsend,61,9/3/2013 8:49,2nd at Folsom,62,344,Customer,94506,10
9448,656,9/3/2013 8:45,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 8:56,Spear at Folsom,49,637,Subscriber,94010,10
9449,477,9/3/2013 8:45,Grant Avenue at Columbus Avenue,73,9/3/2013 8:53,Market at 4th,76,387,Subscriber,94133,10
9450,321,9/3/2013 8:48,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 8:54,2nd at South Park,64,428,Subscriber,95126,10
9451,88,9/3/2013 8:48,Embarcadero at Folsom,51,9/3/2013 8:50,Embarcadero at Folsom,51,381,Subscriber,94602,10
9452,266,9/3/2013 8:49,Yerba Buena Center of the Arts (3rd @ Howard),68,9/3/2013 8:54,San Francisco Caltrain (Townsend at 4th),70,438,Subscriber,94117,10
9453,701,9/3/2013 8:51,Spear at Folsom,49,9/3/2013 9:03,Townsend at 7th,65,471,Subscriber,94105,10
9454,794,9/3/2013 8:52,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 9:05,Townsend at 7th,65,267,Customer,95128,10
9455,599,9/3/2013 8:52,Embarcadero at Folsom,51,9/3/2013 9:02,San Francisco Caltrain (Townsend at 4th),70,381,Customer,6359,10
9456,614,9/3/2013 8:53,Beale at Market,56,9/3/2013 9:03,Civic Center BART (7th at Market),72,414,Subscriber,94117,10
9458,643,9/3/2013 8:55,Powell Street BART,39,9/3/2013 9:06,Steuart at Market,74,490,Customer,11205,10
9459,340,9/3/2013 8:57,Evelyn Park and Ride,30,9/3/2013 9:03,Mountain View Caltrain Station,28,137,Subscriber,94123,1
9460,412,9/3/2013 8:58,Embarcadero at Folsom,51,9/3/2013 9:05,Davis at Jackson,42,340,Customer,94111,10
9461,389,9/3/2013 8:58,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 9:05,5th at Howard,57,522,Customer,95032,10
9462,432,9/3/2013 8:58,Post at Kearney,47,9/3/2013 9:06,Howard at 2nd,63,502,Subscriber,94105,10
9463,85,9/3/2013 9:01,California Ave Caltrain Station,36,9/3/2013 9:02,California Ave Caltrain Station,36,168,Subscriber,94306,2
9464,643,9/3/2013 9:02,Spear at Folsom,49,9/3/2013 9:13,Commercial at Montgomery,45,458,Subscriber,94105,10
9465,474,9/3/2013 9:02,Civic Center BART (7th at Market),72,9/3/2013 9:10,South Van Ness at Market,66,371,Subscriber,94115,10
9466,874,9/3/2013 9:03,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 9:17,Market at 10th,67,486,Subscriber,94103,10
9467,406,9/3/2013 9:04,Civic Center BART (7th at Market),72,9/3/2013 9:10,South Van Ness at Market,66,414,Subscriber,94117,10
9468,11021,9/3/2013 9:04,Washington at Kearney,46,9/3/2013 12:08,Embarcadero at Sansome,60,548,Customer,60514,10
9469,11016,9/3/2013 9:05,Washington at Kearney,46,9/3/2013 12:08,Embarcadero at Sansome,60,359,Customer,60514,10
9470,404,9/3/2013 9:06,Market at Sansome,77,9/3/2013 9:13,2nd at South Park,64,583,Subscriber,94080,10
9471,7826,9/3/2013 9:09,Mechanics Plaza (Market at Battery),75,9/3/2013 11:19,Civic Center BART (7th at Market),72,270,Subscriber,94611,10
9472,320,9/3/2013 9:09,San Francisco Caltrain 2 (330 Townsend),69,9/3/2013 9:15,5th at Howard,57,586,Customer,94107,10
9473,318,9/3/2013 9:13,Davis at Jackson,42,9/3/2013 9:18,Embarcadero at Folsom,51,416,Customer,94111,10
9474,186,9/3/2013 9:15,2nd at Folsom,62,9/3/2013 9:18,Market at Sansome,77,324,Subscriber,94105,10
9475,573,9/3/2013 9:21,Market at 10th,67,9/3/2013 9:30,Market at Sansome,77,290,Subscriber,94117,10
9476,712,9/3/2013 9:22,South Van Ness at Market,66,9/3/2013 9:33,Market at Sansome,77,414,Subscriber,94117,10
9477,4944,9/3/2013 9:22,5th at Howard,57,9/3/2013 10:45,Yerba Buena Center of the Arts (3rd @ Howard),68,586,Customer,94556,10
9478,349,9/3/2013 9:24,San Francisco Caltrain 2 (330 Townsend),69,9/3/2013 9:29,5th at Howard,57,390,Subscriber,94301,10
9479,336,9/3/2013 9:23,San Francisco Caltrain 2 (330 Townsend),69,9/3/2013 9:29,5th at Howard,57,580,Subscriber,94117,10
9480,196,9/3/2013 9:27,Civic Center BART (7th at Market),72,9/3/2013 9:30,Market at 10th,67,550,Subscriber,94609,10
9481,386,9/3/2013 9:28,Powell Street BART,39,9/3/2013 9:34,Howard at 2nd,63,393,Subscriber,94102,10
9482,1153,9/3/2013 9:27,Golden Gate at Polk,59,9/3/2013 9:47,Commercial at Montgomery,45,333,Subscriber,94108,10
9484,587,9/3/2013 9:31,Harry Bridges Plaza (Ferry Building),50,9/3/2013 9:41,Embarcadero at Sansome,60,322,Customer,20001,10
9485,284,9/3/2013 9:31,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 9:36,Townsend at 7th,65,381,Subscriber,94158,10
9486,312,9/3/2013 9:33,Market at 4th,76,9/3/2013 9:38,Market at Sansome,77,635,Subscriber,94114,10
9487,348,9/3/2013 9:34,Commercial at Montgomery,45,9/3/2013 9:39,Steuart at Market,74,458,Subscriber,94133,10
9488,360,9/3/2013 9:35,2nd at Townsend,61,9/3/2013 9:41,Temporary Transbay Terminal (Howard at Beale),55,604,Customer,94040,10
9489,5637,9/3/2013 9:35,Washington at Kearney,46,9/3/2013 11:09,Clay at Battery,41,493,Customer,90026,10
9490,5594,9/3/2013 9:36,Washington at Kearney,46,9/3/2013 11:09,Clay at Battery,41,558,Customer,90026,10
9491,589,9/3/2013 9:38,Powell Street BART,39,9/3/2013 9:48,San Francisco Caltrain (Townsend at 4th),70,519,Customer,1576245,10
9493,859,9/3/2013 9:44,Harry Bridges Plaza (Ferry Building),50,9/3/2013 9:58,Powell at Post (Union Square),71,560,Customer,95616,10
9495,488,9/3/2013 9:45,2nd at Folsom,62,9/3/2013 9:53,Clay at Battery,41,473,Subscriber,94105,10
9498,813,9/3/2013 9:48,Market at Sansome,77,9/3/2013 10:01,South Van Ness at Market,66,354,Customer,94111,10
9500,264,9/3/2013 9:47,Cowper at University,37,9/3/2013 9:52,University and Emerson,35,93,Subscriber,94301,2
9502,590,9/3/2013 9:49,San Francisco City Hall,58,9/3/2013 9:59,Post at Kearney,47,352,Subscriber,94117,10
9504,208,9/3/2013 9:50,Market at Sansome,77,9/3/2013 9:54,Market at 4th,76,414,Subscriber,94114,10
9505,23604,9/3/2013 9:51,Market at 4th,76,9/3/2013 16:24,Market at 4th,76,387,Customer,1576245,10
9508,23438,9/3/2013 9:55,Market at 4th,76,9/3/2013 16:25,Market at 4th,76,466,Customer,1576245,10
9509,1232,9/3/2013 9:55,Powell at Post (Union Square),71,9/3/2013 10:16,Powell at Post (Union Square),71,411,Customer,20097,10
9510,2784,9/3/2013 9:57,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 10:43,San Francisco Caltrain (Townsend at 4th),70,584,Customer,94116,10
9511,454,9/3/2013 9:58,Powell Street BART,39,9/3/2013 10:05,San Francisco Caltrain (Townsend at 4th),70,546,Subscriber,94102,10
9512,291,9/3/2013 9:58,5th at Howard,57,9/3/2013 10:03,San Francisco Caltrain 2 (330 Townsend),69,580,Subscriber,94117,10
9513,1037,9/3/2013 9:59,Powell at Post (Union Square),71,9/3/2013 10:16,Powell at Post (Union Square),71,608,Customer,20060,10
9514,325,9/3/2013 9:59,Beale at Market,56,9/3/2013 10:05,Spear at Folsom,49,561,Subscriber,94112,10
9515,476,9/3/2013 10:00,Embarcadero at Sansome,60,9/3/2013 10:08,Harry Bridges Plaza (Ferry Building),50,380,Customer,1576245,10
9516,482,9/3/2013 10:00,Paseo de San Antonio,7,9/3/2013 10:08,Santa Clara at Almaden,4,102,Customer,95112,11
9517,932,9/3/2013 10:02,Powell at Post (Union Square),71,9/3/2013 10:17,Powell at Post (Union Square),71,603,Customer,20060,10
9518,1838,9/3/2013 10:05,Market at 10th,67,9/3/2013 10:36,South Van Ness at Market,66,610,Subscriber,94612,10
9519,886,9/3/2013 10:05,Market at 10th,67,9/3/2013 10:20,San Francisco Caltrain (Townsend at 4th),70,431,Customer,49720,10
9520,2452,9/3/2013 10:08,Market at 10th,67,9/3/2013 10:49,2nd at Townsend,61,321,Customer,60660,10
9521,722,9/3/2013 10:09,South Van Ness at Market,66,9/3/2013 10:21,Market at Sansome,77,355,Customer,94111,10
9523,1095,9/3/2013 10:10,Franklin at Maple,21,9/3/2013 10:28,Franklin at Maple,21,205,Customer,94061,3
9525,564,9/3/2013 10:13,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 10:22,Embarcadero at Bryant,54,620,Subscriber,94404,10
9526,476,9/3/2013 10:14,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 10:22,2nd at Folsom,62,460,Subscriber,94107,10
9527,720,9/3/2013 10:15,Steuart at Market,74,9/3/2013 10:27,2nd at South Park,64,490,Customer,94990,10
9528,768,9/3/2013 10:15,Embarcadero at Sansome,60,9/3/2013 10:28,Temporary Transbay Terminal (Howard at Beale),55,312,Customer,94133,10
9529,2101,9/3/2013 10:15,Powell at Post (Union Square),71,9/3/2013 10:50,Powell at Post (Union Square),71,518,Customer,20060,10
9530,479,9/3/2013 10:16,Market at 4th,76,9/3/2013 10:24,Mechanics Plaza (Market at Battery),75,414,Customer,1576245,10
9531,405,9/3/2013 10:16,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 10:23,Howard at 2nd,63,546,Customer,1576245,10
9532,583,9/3/2013 10:17,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 10:27,Embarcadero at Bryant,54,537,Subscriber,94087,10
9533,1972,9/3/2013 10:17,Powell at Post (Union Square),71,9/3/2013 10:50,Powell at Post (Union Square),71,411,Customer,20097,10
9534,1942,9/3/2013 10:18,Powell at Post (Union Square),71,9/3/2013 10:50,Powell at Post (Union Square),71,608,Customer,20060,10
9535,419,9/3/2013 10:18,Market at 4th,76,9/3/2013 10:25,2nd at Folsom,62,618,Subscriber,94117,10
9536,1852,9/3/2013 10:19,Powell at Post (Union Square),71,9/3/2013 10:50,Powell at Post (Union Square),71,603,Customer,20060,10
9540,12730,9/3/2013 10:30,Steuart at Market,74,9/3/2013 14:02,Steuart at Market,74,388,Customer,92618,10
9541,12682,9/3/2013 10:31,Steuart at Market,74,9/3/2013 14:02,Steuart at Market,74,441,Customer,92618,10
9548,721,9/3/2013 10:40,Mountain View Caltrain Station,28,9/3/2013 10:52,Rengstorff Avenue / California Street,33,137,Customer,95134,1
9558,310,9/3/2013 10:47,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 10:52,Clay at Battery,41,604,Subscriber,94965,10
9559,656,9/3/2013 10:52,South Van Ness at Market,66,9/3/2013 11:03,San Francisco Caltrain 2 (330 Townsend),69,371,Subscriber,94102,10
9561,684,9/3/2013 10:58,San Francisco Caltrain 2 (330 Townsend),69,9/3/2013 11:10,Spear at Folsom,49,580,Subscriber,94131,10
9562,771,9/3/2013 11:05,Powell at Post (Union Square),71,9/3/2013 11:17,Harry Bridges Plaza (Ferry Building),50,603,Customer,93405,10
9564,91,9/3/2013 11:13,South Van Ness at Market,66,9/3/2013 11:14,South Van Ness at Market,66,274,Subscriber,94043,10
9565,24422,9/3/2013 11:13,Yerba Buena Center of the Arts (3rd @ Howard),68,9/3/2013 18:00,Yerba Buena Center of the Arts (3rd @ Howard),68,622,Customer,20886,10
9566,141,9/3/2013 11:13,Spear at Folsom,49,9/3/2013 11:16,Spear at Folsom,49,357,Subscriber,94131,10
9567,563,9/3/2013 11:16,Powell Street BART,39,9/3/2013 11:25,Steuart at Market,74,582,Customer,54911,10
9568,1609,9/3/2013 11:19,Market at 10th,67,9/3/2013 11:45,Harry Bridges Plaza (Ferry Building),50,327,Customer,94110,10
9574,829,9/3/2013 11:24,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 11:38,Temporary Transbay Terminal (Howard at Beale),55,288,Subscriber,94158,10
9576,609,9/3/2013 11:24,San Jose City Hall,10,9/3/2013 11:35,San Jose City Hall,10,146,Subscriber,95112,11
9577,536,9/3/2013 11:25,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 11:34,Powell Street BART,39,312,Customer,11205,10
9578,1470,9/3/2013 11:25,Franklin at Maple,21,9/3/2013 11:49,Franklin at Maple,21,205,Customer,94061,3
9580,1101,9/3/2013 11:27,Market at 10th,67,9/3/2013 11:45,Harry Bridges Plaza (Ferry Building),50,488,Customer,94110,10
9595,1065,9/3/2013 11:35,2nd at South Park,64,9/3/2013 11:53,Washington at Kearney,46,426,Subscriber,95032,10
9598,1051,9/3/2013 11:37,Market at 4th,76,9/3/2013 11:54,Powell Street BART,39,482,Customer,1576245,10
9599,122,9/3/2013 11:37,South Van Ness at Market,66,9/3/2013 11:39,Market at 10th,67,439,Subscriber,94118,10
9600,804,9/3/2013 11:37,Post at Kearney,47,9/3/2013 11:50,San Francisco City Hall,58,566,Subscriber,94117,10
9601,301,9/3/2013 11:38,Harry Bridges Plaza (Ferry Building),50,9/3/2013 11:43,Commercial at Montgomery,45,541,Subscriber,94123,10
9605,309,9/3/2013 11:39,Redwood City Caltrain Station,22,9/3/2013 11:44,Franklin at Maple,21,207,Customer,94063,3
9606,494,9/3/2013 11:39,Powell Street BART,39,9/3/2013 11:47,South Van Ness at Market,66,494,Subscriber,94114,10
9609,293,9/3/2013 11:35,Civic Center BART (7th at Market),72,9/3/2013 11:40,South Van Ness at Market,66,507,Subscriber,94597,10
9613,269,9/3/2013 11:40,Mechanics Plaza (Market at Battery),75,9/3/2013 11:45,Davis at Jackson,42,529,Subscriber,94602,10
9618,375,9/3/2013 11:43,San Pedro Square,6,9/3/2013 11:49,San Pedro Square,6,26,Subscriber,95126,11
9619,568,9/3/2013 11:44,Adobe on Almaden,5,9/3/2013 11:53,SJSU 4th at San Carlos,12,659,Subscriber,94536,11
9620,1005,9/3/2013 11:44,Adobe on Almaden,5,9/3/2013 12:01,San Jose Diridon Caltrain Station,2,654,Customer,95125,11
9621,954,9/3/2013 11:45,Spear at Folsom,49,9/3/2013 12:01,San Francisco Caltrain 2 (330 Townsend),69,637,Customer,94109,10
9622,960,9/3/2013 11:46,San Francisco City Hall,58,9/3/2013 12:02,Embarcadero at Vallejo,48,271,Subscriber,94114,10
9623,439,9/3/2013 11:43,Beale at Market,56,9/3/2013 11:50,Yerba Buena Center of the Arts (3rd @ Howard),68,360,Subscriber,94112,10
9624,577,9/3/2013 11:48,South Van Ness at Market,66,9/3/2013 11:57,Post at Kearney,47,507,Subscriber,94102,10
9625,1730,9/3/2013 11:51,Franklin at Maple,21,9/3/2013 12:19,Palo Alto Caltrain Station,34,217,Customer,94063,3
9626,358,9/3/2013 11:52,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 11:58,Steuart at Market,74,288,Customer,94123,10
9630,16087,9/3/2013 11:55,Yerba Buena Center of the Arts (3rd @ Howard),68,9/3/2013 16:23,Yerba Buena Center of the Arts (3rd @ Howard),68,360,Customer,94105,10
9631,16011,9/3/2013 11:56,Yerba Buena Center of the Arts (3rd @ Howard),68,9/3/2013 16:23,Yerba Buena Center of the Arts (3rd @ Howard),68,586,Customer,94105,10
9632,1038,9/3/2013 11:56,Franklin at Maple,21,9/3/2013 12:14,Redwood City Public Library,24,228,Customer,94061,3
9633,3602,9/3/2013 11:58,Cowper at University,37,9/3/2013 12:58,Cowper at University,37,118,Customer,94301,2
9634,268,9/3/2013 11:59,Market at Sansome,77,9/3/2013 12:04,Harry Bridges Plaza (Ferry Building),50,324,Subscriber,94105,10
9635,372,9/3/2013 11:59,South Van Ness at Market,66,9/3/2013 12:05,Powell Street BART,39,494,Subscriber,94114,10
9636,447,9/3/2013 12:03,Santa Clara at Almaden,4,9/3/2013 12:11,Paseo de San Antonio,7,102,Customer,95112,11
9637,3471,9/3/2013 12:04,San Jose Diridon Caltrain Station,2,9/3/2013 13:02,San Jose Diridon Caltrain Station,2,654,Customer,95125,11
9638,278,9/3/2013 12:04,Post at Kearney,47,9/3/2013 12:09,Powell Street BART,39,507,Subscriber,94102,10
9641,296,9/3/2013 12:07,Redwood City Public Library,24,9/3/2013 12:12,Redwood City Caltrain Station,22,213,Subscriber,94403,3
9642,144,9/3/2013 12:07,2nd at Folsom,62,9/3/2013 12:10,2nd at Folsom,62,460,Subscriber,94115,10
9644,1080,9/3/2013 12:10,Steuart at Market,74,9/3/2013 12:28,2nd at Townsend,61,347,Customer,54911,10
9653,1692,9/3/2013 12:13,Steuart at Market,74,9/3/2013 12:42,Townsend at 7th,65,458,Subscriber,94127,10
